,name,province,climate_id,station_id,wmo_id,tc_id,latitude_decimal_degrees,longitude_decimal_degrees,latitude,longitude,elevation_m,start_date,end_date,h_rain_nan,T_low_nan,date_nan,h_snow_nan,T_high_nan,h_all_precip_nan,T_high_avg_nan,T_min_nan,T_low_avg_nan,T_max_nan,period_T_low_nan,period_T_high_nan,T_min_year_nan,day_nan,T_max_year_nan,month_nan,alm_stn_id,alm_stn_dist,norm_stn_id,norm_stn_dist,temp_nan_post_fill,precip_nan_post_fill
829,PELLY 2,SASKATCHEWAN,4086001,3449,,,51.73,-101.9,514400000.0,-1015400000.0,499.0,1978.0,2015.0,67.0,67.0,0.0,67.0,67.0,67.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.0,24.798449046367267,3449.0,0.0,65.0,66.0
830,BALDUR,MANITOBA,5010140,3463,,,49.28,-99.29,491634900.0,-991732500.0,449.9,1962.0,2015.0,75.0,81.0,0.0,75.0,82.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3463.0,0.0,3463.0,0.0,65.0,66.0
831,BELMONT,MANITOBA,5010191,3466,,,49.3,-99.45,491800000.0,-992700000.0,481.6,1984.0,2015.0,77.0,730.0,0.0,77.0,730.0,77.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3463.0,11.849992451544885,3466.0,0.0,65.0,65.0
832,BRANDON A,MANITOBA,5010481,50821,71140.0,YBR,49.91,-99.95,495436000.0,-995708000.0,409.3,2012.0,2015.0,73.0,65.0,0.0,68.0,67.0,73.0,362.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471.0,0.0,3471.0,0.0,65.0,65.0
833,BRANDON RCS,MANITOBA,5010490,49909,71136.0,PBO,49.9,-99.95,495400000.0,-995700000.0,409.4,2012.0,2015.0,730.0,67.0,0.0,730.0,71.0,82.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471.0,1.112272325086088,3471.0,1.112272325086088,65.0,65.0
834,CARBERRY CS,MANITOBA,5010547,27741,71170.0,WZE,49.91,-99.36,495420900.0,-992126800.0,383.5,1994.0,2015.0,730.0,76.0,0.0,730.0,77.0,97.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0,35.369417767970646,27741.0,0.0,65.0,65.0
835,CYPRESS RIVER RCS,MANITOBA,5010641,48128,71239.0,POY,49.56,-99.07,493344000.0,-990426000.0,374.0,2009.0,2015.0,730.0,75.0,0.0,730.0,78.0,83.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,1.3268492517700186,3481.0,1.3268492517700186,65.0,66.0
836,ELKHORN 2 EAST,MANITOBA,5010QFQ,3460,,,49.93,-101.2,495536200.0,-1011210100.0,497.5,1987.0,2015.0,119.0,119.0,0.0,119.0,119.0,119.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.0,21.132454168097013,3460.0,0.0,65.0,65.0
837,PORTAGE ROMANCE,MANITOBA,5012300,45987,,,49.98,-98.3,495900000.0,-981800000.0,262.4,2007.0,2015.0,66.0,730.0,0.0,66.0,730.0,66.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3520.0,1.4345098289672709,3520.0,1.4345098289672709,65.0,66.0
839,PORTAGE LA PRAIRIE CDA,MANITOBA,5012321,3519,,,49.95,-98.27,495700000.0,-981600000.0,259.1,1970.0,2015.0,371.0,730.0,0.0,371.0,730.0,371.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3520.0,4.899381632039572,3519.0,0.0,65.0,66.0
840,PORTAGE SOUTHPORT,MANITOBA,5012324,10884,71851.0,WPG,49.9,-98.28,495411300.0,-981702900.0,272.7,1992.0,2015.0,730.0,65.0,0.0,730.0,68.0,71.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518.0,0.7184435634269587,3518.0,0.7184435634269587,65.0,66.0
841,ROBLIN,MANITOBA,5012469,27119,71553.0,WXB,51.18,-101.36,511100018.0,-1012146068.0,539.5,1996.0,2015.0,730.0,68.0,0.0,730.0,70.0,78.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3533.0,45.95637367814074,27119.0,0.0,65.0,66.0
842,ST ALPHONSE,MANITOBA,5012545,3535,,,49.45,-99.02,492700000.0,-990100000.0,403.3,1962.0,2015.0,67.0,67.0,0.0,67.0,67.0,67.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,11.940977792256641,3535.0,0.0,65.0,66.0
843,SHOAL LAKE CS,MANITOBA,5012654,10927,71150.0,WUT,50.45,-100.6,502717600.0,-1003612600.0,561.3,1993.0,2015.0,730.0,67.0,0.0,730.0,70.0,449.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3547.0,15.261878755087357,3547.0,15.261878755087357,65.0,65.0
844,VIRDEN WATER,MANITOBA,5012961,47367,,,49.84,-100.93,495029500.0,-1005603700.0,439.5,2008.0,2015.0,144.0,144.0,0.0,144.0,144.0,144.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.0,1.8186018959871488,3560.0,1.8186018959871488,65.0,65.0
845,WASAGAMING,MANITOBA,5013117,3562,71444.0,WWP,50.66,-99.94,503918006.0,-995631008.0,627.4,1966.0,2015.0,730.0,66.0,0.0,730.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3562.0,0.0,3562.0,0.0,65.0,65.0
846,MELITA,MANITOBA,501A7AR,10185,71447.0,WEI,49.28,-100.99,491652600.0,-1005910900.0,445.9,1992.0,2015.0,730.0,65.0,0.0,730.0,67.0,99.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3514.0,23.22894313420105,10185.0,0.0,65.0,65.0
847,ROBLIN FRIESEN 3 NORTHWEST,MANITOBA,501B4G2,6879,,,51.27,-101.4,511600000.0,-1012400000.0,556.4,1991.0,2015.0,77.0,730.0,0.0,77.0,730.0,77.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3533.0,56.25799092160781,6879.0,0.0,65.0,66.0
848,RIVERS PETTAPIECE,MANITOBA,501BMMA,3457,,,50.11,-100.18,500629400.0,-1001044500.0,487.5,1987.0,2015.0,90.0,730.0,0.0,90.0,730.0,90.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3471.0,27.689064601703766,3457.0,0.0,65.0,65.0
849,ROSSBURN 4 NORTH,MANITOBA,501KE01,3458,,,50.75,-100.82,504500000.0,-1004900000.0,609.6,1986.0,2015.0,105.0,730.0,0.0,105.0,730.0,105.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3533.0,32.533345451157466,3458.0,0.0,65.0,66.0
850,DEERWOOD RCS,MANITOBA,5020725,29886,71840.0,XDW,49.4,-98.32,492359400.0,-981909300.0,341.4,2000.0,2015.0,730.0,69.0,0.0,730.0,72.0,87.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3589.0,0.0,3622.0,4.423458140560683,65.0,66.0
851,EMERSON AUTO,MANITOBA,5020881,48068,71560.0,WEX,49.0,-97.24,490000000.0,-971415000.0,242.0,2009.0,2015.0,730.0,72.0,0.0,730.0,78.0,126.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595.0,5.513086712802704,3595.0,5.513086712802704,65.0,66.0
852,GRETNA (AUT),MANITOBA,5021220,3605,71441.0,WGN,49.03,-97.56,490151004.0,-973336003.0,252.6,1885.0,2015.0,730.0,68.0,0.0,730.0,71.0,221.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.0,7.818993439968888,3572.0,7.818993439968888,65.0,66.0
853,HOLLAND,MANITOBA,5021302,3609,,,49.61,-98.88,493622000.0,-985230000.0,374.9,1984.0,2015.0,360.0,730.0,0.0,360.0,730.0,360.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3481.0,15.928910298198106,3609.0,0.0,65.0,66.0
854,KLEEFELD (MAFRI),MANITOBA,5021500,50897,71646.0,PTG,49.52,-96.9,493104000.0,-965404000.0,246.5,2012.0,2015.0,730.0,326.0,0.0,730.0,328.0,340.0,365.0,2.0,365.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3675.0,9.477438696027065,3675.0,9.477438696027065,65.0,66.0
855,MARQUETTE,MANITOBA,5021695,3619,,,50.01,-97.81,500048400.0,-974825700.0,243.8,1969.0,2015.0,101.0,101.0,0.0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3619.0,0.0,3619.0,0.0,65.0,66.0
856,MIAMI THIESSEN,MANITOBA,5021737,3623,,,49.45,-98.25,492700000.0,-981500000.0,297.0,1964.0,2015.0,67.0,67.0,0.0,67.0,67.0,67.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3589.0,7.53078669040754,3623.0,0.0,65.0,66.0
857,MORDEN CDA CS,MANITOBA,5021849,29593,71564.0,XMD,49.19,-98.08,491115500.0,-980502200.0,297.5,1999.0,2015.0,730.0,67.0,0.0,730.0,70.0,76.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.0,1.1121332075333663,3626.0,1.1121332075333663,65.0,66.0
858,OAKBANK,MANITOBA,5022051,3641,,,49.93,-96.85,495600000.0,-965100000.0,245.6,1885.0,2015.0,66.0,730.0,0.0,66.0,730.0,66.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3706.0,18.083575695607426,3641.0,0.0,65.0,66.0
859,PILOT MOUND (AUT),MANITOBA,5022125,3649,71148.0,WPO,49.19,-98.9,491127700.0,-985417500.0,470.3,1957.0,2015.0,730.0,74.0,0.0,730.0,75.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0,0.0,3650.0,1.1121351432561235,65.0,66.0
860,ST CLAUDE,MANITOBA,5022550,3664,,,49.65,-98.37,493900000.0,-982200000.0,310.6,1964.0,2015.0,137.0,730.0,0.0,137.0,730.0,137.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3654.0,13.416228973075135,3664.0,0.0,65.0,66.0
861,ST LABRE,MANITOBA,5022575,3667,,,49.35,-96.04,492109000.0,-960206000.0,352.0,1981.0,2015.0,82.0,730.0,0.0,82.0,730.0,82.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3652.0,35.655415145308986,3667.0,0.0,65.0,66.0
862,SCHANZENFELD,MANITOBA,5022623,6889,,,49.13,-97.95,490800000.0,-975700000.0,277.4,1991.0,2015.0,66.0,730.0,0.0,66.0,730.0,66.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3626.0,10.992896141642065,6889.0,0.0,65.0,66.0
863,SPRAGUE,MANITOBA,5022759,10196,71449.0,WSU,49.02,-95.6,490125000.0,-953554009.0,328.8,1992.0,2015.0,730.0,68.0,0.0,730.0,77.0,122.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673.0,0.0,3673.0,0.0,65.0,66.0
864,STONY MOUNTAIN,MANITOBA,5022791,3678,,,50.12,-97.17,500700000.0,-971000000.0,236.2,1972.0,2015.0,67.0,67.0,0.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3678.0,0.0,3678.0,0.0,65.0,66.0
865,WINNIPEG CHARLESWOOD 2,MANITOBA,5023225,43185,,,49.85,-97.27,495100000.0,-971621000.0,238.0,2004.0,2015.0,390.0,730.0,0.0,390.0,730.0,390.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,51097.0,7.0132940134395065,3698.0,8.299615052106756,65.0,66.0
867,WINNIPEG THE FORKS,MANITOBA,5023262,28051,71579.0,XWN,49.89,-97.13,495318008.0,-970746007.0,230.0,1999.0,2015.0,730.0,65.0,0.0,730.0,68.0,104.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3706.0,7.012790418315034,3698.0,7.920844711035459,65.0,66.0
868,CARMAN U OF M CS,MANITOBA,502I001,26857,71147.0,WNK,49.5,-98.03,492953200.0,-980147100.0,268.2,1995.0,2015.0,730.0,72.0,0.0,730.0,74.0,85.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.0,10.141116336776069,26857.0,0.0,65.0,66.0
869,WINNIPEG A CS,MANITOBA,502S001,27174,71849.0,XWG,49.92,-97.25,495500000.0,-971458000.0,238.7,1996.0,2015.0,730.0,67.0,0.0,730.0,68.0,78.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51097.0,1.3240072224120276,3698.0,1.4362930647793457,65.0,66.0
870,ARBORG,MANITOBA,5030080,3717,,,50.93,-97.08,505600000.0,-970500000.0,224.0,1951.0,2015.0,66.0,65.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.0,0.0,3717.0,0.0,65.0,66.0
872,BERENS RIVER CS,MANITOBA,5030203,3721,71158.0,WCF,52.36,-97.02,522135052.0,-970119032.0,221.9,1985.0,2015.0,730.0,67.0,0.0,730.0,71.0,76.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53321.0,0.0,3721.0,0.0,65.0,66.0
873,GEORGE ISLAND (AUT),MANITOBA,5030984,7333,71445.0,WWS,52.82,-97.62,524907014.0,-973659028.0,222.5,1994.0,2015.0,730.0,66.0,0.0,730.0,69.0,547.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53321.0,65.37300961995837,3721.0,65.37300961995837,65.0,66.0
874,FISHER BRANCH (AUT),MANITOBA,50309J6,8993,71442.0,WSZ,51.08,-97.55,510500100.0,-973316200.0,253.0,1992.0,2015.0,730.0,90.0,0.0,730.0,97.0,123.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3733.0,3.61999846936392,3733.0,3.61999846936392,65.0,66.0
875,GIMLI HARBOUR CS,MANITOBA,5031041,27867,71577.0,XGH,50.63,-96.98,503752000.0,-965856000.0,217.02,1999.0,2015.0,730.0,110.0,0.0,730.0,110.0,730.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.0,2.8301801871923224,3736.0,2.8301801871923224,65.0,66.0
876,GIMLI CLIMATE,MANITOBA,5031042,45007,71748.0,PGH,50.63,-97.05,503800000.0,-970300000.0,230.1,2006.0,2015.0,730.0,66.0,0.0,730.0,70.0,76.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.0,2.122635151665589,3736.0,2.1226351516655892,65.0,66.0
877,GRAND RAPIDS HYDRO,MANITOBA,5031111,3741,,,53.16,-99.28,530929001.0,-991700040.0,222.5,1966.0,2015.0,169.0,169.0,0.0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,0.0,3741.0,0.0,65.0,66.0
878,GREAT FALLS CLIMATE,MANITOBA,5031201,43243,71570.0,PGF,50.52,-95.98,503120001.0,-955838000.0,253.0,2005.0,2015.0,730.0,75.0,0.0,730.0,77.0,105.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3742.0,5.740123128978473,3742.0,5.740123128978473,65.0,66.0
879,INDIAN BAY,MANITOBA,5031320,3746,,,49.62,-95.2,493726000.0,-951150000.0,326.7,1915.0,2015.0,67.0,67.0,0.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.0,0.0,3746.0,0.0,65.0,66.0
880,GRAND RAPIDS (AUT),MANITOBA,5031A10,7290,71858.0,WJD,53.19,-99.27,531111064.0,-991604098.0,222.5,1992.0,2015.0,730.0,67.0,0.0,730.0,72.0,76.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,3.4049858609946733,3741.0,3.4049858609946733,65.0,66.0
881,PINAWA CANWARN,MANITOBA,5032161,43620,,,50.15,-95.89,500851000.0,-955325000.0,277.7,2005.0,2015.0,124.0,730.0,0.0,124.0,730.0,124.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3751.0,12.596549086679525,3751.0,12.596549086679524,65.0,66.0
882,RENNIE,MANITOBA,5032360,3755,,,49.85,-95.53,495100000.0,-953159000.0,323.1,1948.0,2015.0,289.0,289.0,0.0,289.0,298.0,289.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.0,22.144825301395613,3755.0,0.0,65.0,66.0
883,VICTORIA BEACH (AUT),MANITOBA,5032951,9035,71552.0,WII,50.7,-96.57,504200000.0,-963400000.0,220.1,1996.0,2015.0,730.0,65.0,0.0,730.0,65.0,730.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.0,28.67504064264902,3736.0,32.75489001881341,65.0,66.0
884,PINAWA,MANITOBA,503B1ER,10186,71448.0,WEA,50.18,-96.06,501038020.0,-960353000.0,268.0,1992.0,2015.0,730.0,70.0,0.0,730.0,77.0,87.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.0,0.0,3751.0,0.0,65.0,66.0
885,BEAVER,MANITOBA,5040166,3775,,,50.05,-98.7,500300000.0,-984200000.0,268.2,1973.0,2015.0,690.0,730.0,0.0,690.0,730.0,690.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,3796.0,27.072976021978878,3775.0,0.0,65.0,66.0
886,DAUPHIN CS,MANITOBA,5040681,26866,71550.0,WZT,51.1,-100.06,510601400.0,-1000324800.0,304.5,1995.0,2015.0,730.0,66.0,0.0,730.0,69.0,76.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,0.7004667515114786,3780.0,0.7004667515114786,65.0,66.0
887,DAUPHIN,MANITOBA,5040689,48868,71036.0,YDN,51.1,-100.05,510603000.0,-1000309000.0,304.5,2010.0,2015.0,730.0,87.0,0.0,730.0,93.0,96.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,0.0,3780.0,0.0,65.0,66.0
888,GILBERT PLAINS,MANITOBA,5040985,3793,,,51.1,-100.47,510600000.0,-1002800000.0,403.9,1934.0,2015.0,66.0,65.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793.0,0.0,3793.0,0.0,65.0,66.0
889,COWAN,MANITOBA,5040FJ3,3766,,,52.03,-100.65,520200000.0,-1003900000.0,365.8,1984.0,2015.0,70.0,70.0,0.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3766.0,0.0,3766.0,0.0,65.0,66.0
890,MAFEKING,MANITOBA,5041685,3820,,,52.67,-101.1,523959030.0,-1010552020.0,325.0,1983.0,2015.0,77.0,77.0,0.0,77.0,77.0,77.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777.0,20.673506002930747,3820.0,0.0,65.0,66.0
891,MCCREARY,MANITOBA,5043158,3853,71149.0,WOO,50.71,-99.53,504243001.0,-993148003.0,351.0,1971.0,2015.0,730.0,69.0,0.0,730.0,76.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3853.0,0.0,3853.0,0.0,65.0,65.0
892,OAKPOINT MARINE,MANITOBA,504K0NM,10881,71144.0,WOJ,50.5,-98.04,502958044.0,-980212030.0,249.6,1994.0,2015.0,730.0,70.0,0.0,730.0,72.0,304.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,17.218813977307306,3815.0,28.87903291465752,65.0,66.0
893,SWAN RIVER RCS,MANITOBA,504K80K,10188,71443.0,WEQ,52.11,-101.23,520653900.0,-1011358500.0,334.8,1993.0,2015.0,730.0,67.0,0.0,730.0,72.0,86.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.0,6.711239014478839,3849.0,6.7112390144788385,65.0,66.0
894,FLIN FLON,MANITOBA,5050919,10213,71954.0,WFO,54.68,-101.68,544100000.0,-1014100000.0,303.9,1994.0,2015.0,730.0,70.0,0.0,730.0,72.0,485.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858.0,0.0,3858.0,0.0,65.0,66.0
895,FLIN FLON,MANITOBA,5050920,3857,,,54.77,-101.88,544600000.0,-1015300000.0,320.0,1927.0,2015.0,70.0,70.0,0.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857.0,0.0,3857.0,0.0,65.0,66.0
896,THE PAS CLIMATE,MANITOBA,5052890,43983,71695.0,PQD,53.97,-101.1,535800000.0,-1010600000.0,274.0,2005.0,2015.0,730.0,70.0,0.0,730.0,75.0,102.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3864.0,0.0,3864.0,0.0,65.0,66.0
901,CROSS LAKE JENPEG,MANITOBA,5060623,3875,,,54.53,-98.03,543200000.0,-980200000.0,218.8,1972.0,2015.0,71.0,71.0,0.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875.0,0.0,3875.0,0.0,65.0,65.0
903,ISLAND LAKE A,MANITOBA,5061376,3880,71145.0,YIV,53.85,-94.65,535100000.0,-943900000.0,235.6,1970.0,2015.0,353.0,351.0,0.0,353.0,352.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880.0,0.0,3880.0,0.0,65.0,65.0
904,KELSEY DAM CS,MANITOBA,5061422,29533,71572.0,ZKD,56.04,-96.51,560215000.0,-963035000.0,182.9,2000.0,2015.0,730.0,194.0,0.0,730.0,198.0,213.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3905.0,88.53137681549634,3905.0,88.53137681549634,65.0,65.0
905,LYNN LAKE,MANITOBA,5061645,48588,71078.0,YYL,56.86,-101.08,565150000.0,-1010434000.0,356.6,2010.0,2015.0,730.0,107.0,0.0,730.0,113.0,128.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3887.0,0.0,3887.0,0.0,65.0,65.0
906,LYNN LAKE RCS,MANITOBA,5061649,48728,71632.0,PLE,56.85,-101.07,565100420.0,-1010400005.0,354.2,2010.0,2015.0,730.0,84.0,0.0,730.0,89.0,98.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3887.0,1.2697425161813212,3887.0,1.2697425161813212,65.0,65.0
907,NORWAY HOUSE,MANITOBA,5062040,48951,71410.0,YNE,53.96,-97.84,535730000.0,-975039000.0,223.7,2010.0,2015.0,730.0,100.0,0.0,730.0,115.0,128.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868.0,1.2922103843253252,3868.0,1.2922103843253252,65.0,65.0
910,THOMPSON A,MANITOBA,5062921,53118,71079.0,YTH,55.8,-97.86,554817000.0,-975145000.0,224.0,2013.0,2015.0,380.0,374.0,0.0,376.0,374.0,380.0,291.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3905.0,0.0,3905.0,0.0,65.0,65.0
913,EAR FALLS (AUT),ONTARIO,6012199,27865,71295.0,XEA,50.63,-93.22,503750000.0,-931317000.0,362.6,1999.0,2015.0,730.0,67.0,0.0,730.0,69.0,84.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.0,0.0,3917.0,0.0,65.0,65.0
919,PICKLE LAKE (AUT),ONTARIO,6016525,3920,71835.0,WPL,51.45,-90.22,512657001.0,-901304007.0,390.8,1930.0,2015.0,730.0,74.0,0.0,730.0,73.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,0.0,3921.0,0.6951647375664549,65.0,85.0
921,PICKLE LAKE A,ONTARIO,6016529,50478,71845.0,YPL,51.45,-90.21,512647000.0,-901251000.0,386.2,2012.0,2015.0,730.0,67.0,0.0,730.0,69.0,730.0,360.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52418.0,0.0,3921.0,0.0,65.0,85.0
922,RED LAKE A,ONTARIO,6016970,50248,71854.0,YRL,51.07,-93.79,510402000.0,-934735000.0,385.9,2012.0,2015.0,730.0,68.0,0.0,730.0,69.0,730.0,363.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52419.0,0.0,3923.0,0.0,65.0,65.0
925,BARWICK,ONTARIO,6020559,3932,,,48.63,-93.97,483800000.0,-935800000.0,335.0,1978.0,2015.0,296.0,296.0,0.0,296.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3932.0,0.0,3932.0,0.0,65.0,65.0
926,ATIKOKAN (AUT),ONTARIO,6020LPQ,10220,71747.0,WCH,48.76,-91.63,484540000.0,-913741000.0,389.3,1994.0,2015.0,730.0,72.0,0.0,730.0,76.0,102.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.0,1.333162104698303,3931.0,5.769739370642864,65.0,66.0
927,FORT FRANCES RCS,ONTARIO,6022474,46507,71962.0,TAG,48.65,-93.44,483904000.0,-932620002.0,342.0,2007.0,2015.0,730.0,67.0,0.0,730.0,70.0,95.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939.0,0.7368311865788034,3939.0,0.7368311865788034,65.0,65.0
928,MINE CENTRE SOUTHWEST,ONTARIO,6025205,44343,,,48.76,-92.62,484535060.0,-923722000.0,361.0,2005.0,2015.0,77.0,77.0,0.0,77.0,78.0,77.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0,1.1120518254039535,3943.0,1.1120518254039535,65.0,65.0
929,DRYDEN REGIONAL,ONTARIO,6032125,48869,71527.0,YHD,49.83,-92.74,494939000.0,-924439000.0,412.7,2010.0,2015.0,730.0,85.0,0.0,730.0,97.0,108.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.0,0.7194824706503083,3953.0,0.7194824706503083,65.0,65.0
930,KENORA RCS,ONTARIO,6034073,47307,71151.0,TKR,49.79,-94.38,494726000.0,-942240000.0,412.7,2008.0,2015.0,730.0,69.0,0.0,730.0,71.0,84.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,0.7200756455377237,3960.0,0.7200756455377237,65.0,69.0
931,KENORA A,ONTARIO,6034076,51137,71850.0,YQK,49.79,-94.36,494718000.0,-942147000.0,409.7,2013.0,2015.0,74.0,69.0,0.0,67.0,71.0,70.0,360.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,0.7200756455395558,3960.0,0.7200756455395558,65.0,69.0
